"","TIME","cor_dFin"
"1",4.601,1.68948395386615
"2",4.60105,1.48139518800091
"3",4.6011,0.930443303062968
"4",4.60115,0.611828626332221
"5",4.6012,1.2071109151291
"6",4.60125,1.68070117249903
"7",4.6013,1.69211765115094
"8",4.60135,1.37550721074377
"9",4.6014,0.933426693761567
"10",4.60145,1.08369998163747
"11",4.6015,1.70920317867026
"12",4.60155,2.08960835395408
"13",4.6016,2.1340831004875
"14",4.60165,1.82455065491185
"15",4.6017,1.32217012931307
"16",4.60175,1.12150656884248
"17",4.6018,1.4561625340678
"18",4.60185,1.80327468693482
"19",4.6019,1.78391529326249
"20",4.60195,1.55806405843195
"21",4.602,1.1354162934623
"22",4.60205,0.799093390741936
"23",4.6021,0.732761374843325
"24",4.60215,1.0984135732335
"25",4.6022,1.29150580083226
"26",4.60225,1.35316625610352
"27",4.6023,1.20847984577818
"28",4.60235,1.07034538833235
"29",4.6024,1.1742449677781
"30",4.60245,1.27959650402486
"31",4.6025,1.41107161520684
"32",4.60255,1.40544077151489
"33",4.6026,1.2845249909957
"34",4.60265,0.982113180183824
"35",4.6027,0.703893425588774
"36",4.60275,0.64173939986416
"37",4.6028,0.654761910547552
"38",4.60285,0.73264606862075
"39",4.6029,1.04863710834578
"40",4.60295,1.7309785784897
"41",4.603,2.28525670093149
"42",4.60305,2.70194725356715
"43",4.6031,2.82660294863034
"44",4.60315,2.69048841857679
"45",4.6032,2.2353237854667
"46",4.60325,1.38829233676566
"47",4.6033,0.697542731029509
"48",4.60335,0.612107812777634
"49",4.6034,0.692767158871643
"50",4.60345,0.368738623395538
"51",4.6035,0.117581000917828
"52",4.60355,0.625810341651749
"53",4.6036,1.0914341343083
"54",4.60365,1.2626080155183
"55",4.6037,1.27771822314508
"56",4.60375,0.916656761897065
"57",4.6038,0.480396385619545
"58",4.60385,0.334247527559242
"59",4.6039,0.898522059955818
"60",4.60395,1.17042576834916
"61",4.604,1.16264211738618
"62",4.60405,0.637899817481995
"63",4.6041,0.255027876212857
"64",4.60415,0.503557749215633
"65",4.6042,0.828141860556997
"66",4.60425,0.992645393341344
"67",4.6043,0.879980789523213
"68",4.60435,0.853098326197563
"69",4.6044,1.10195362387449
"70",4.60445,1.34870289687169
"71",4.6045,1.05438123970854
"72",4.60455,0.528182652309209
"73",4.6046,0.34191432498728
"74",4.60465,0.562972919905577
"75",4.6047,0.738974603595434
"76",4.60475,0.869984330390117
"77",4.6048,0.711615685605981
"78",4.60485,0.627537662952086
"79",4.6049,0.405528410306529
"80",4.60495,0.261251204352937
"81",4.605,0.299352464537952
"82",4.60505,0.561557435141716
"83",4.6051,0.782659111659158
"84",4.60515,0.596914135366359
"85",4.6052,0.312346164891317
"86",4.60525,0.432958196064617
"87",4.6053,0.453200965769149
"88",4.60535,0.667846559187667
"89",4.6054,1.02146017034829
"90",4.60545,1.14244708059441
"91",4.6055,1.01613141267689
"92",4.60555,0.861277346521761
"93",4.6056,0.832110486338942
"94",4.60565,0.850952011763246
"95",4.6057,0.846679995224057
"96",4.60575,1.05214135146947
"97",4.6058,1.43039605304271
"98",4.60585,1.67946761083937
"99",4.6059,1.71093019711978
"100",4.60595,1.51496455560841
"101",4.606,1.25886222919028
"102",4.60605,0.977633206382373
"103",4.6061,0.812711745191475
"104",4.60615,0.823308730931649
"105",4.6062,0.854265658467942
"106",4.60625,0.821679229900186
"107",4.6063,0.817140631106125
"108",4.60635,0.646006239967658
"109",4.6064,0.349786590250825
"110",4.60645,0.215024474341832
"111",4.6065,0.309976800617727
"112",4.60655,0.35491584117793
"113",4.6066,0.722972040633226
"114",4.60665,0.974894502867237
"115",4.6067,1.01261362400513
"116",4.60675,0.845363328396843
"117",4.6068,0.598836311396321
"118",4.60685,0.349118321040686
"119",4.6069,0.622212533426518
"120",4.60695,0.817386124678048
"121",4.607,0.758010129062366
"122",4.60705,0.658509591077622
"123",4.6071,0.562053621478173
"124",4.60715,0.393894599830735
"125",4.6072,0.40206084437839
"126",4.60725,0.656161085196755
"127",4.6073,0.884585198532946
"128",4.60735,1.16957242575515
"129",4.6074,1.21979223731715
"130",4.60745,0.89176428705054
"131",4.6075,0.424982639802838
"132",4.60755,0.299651188809255
"133",4.6076,0.692364839354094
"134",4.60765,1.28814487395508
"135",4.6077,1.86616872009677
"136",4.60775,1.83182464293231
"137",4.6078,1.28420755775357
"138",4.60785,0.686941739669102
"139",4.6079,0.679376144853033
"140",4.60795,0.749317383165396
"141",4.608,0.954246598322737
"142",4.60805,0.971881134056814
"143",4.6081,0.986116092389236
"144",4.60815,0.711553482722802
"145",4.6082,0.436082119503869
"146",4.60825,0.479138338618587
"147",4.6083,0.750821018523524
"148",4.60835,1.00037103166113
"149",4.6084,1.35673317363012
"150",4.60845,1.5645523193792
"151",4.6085,1.40607926457101
"152",4.60855,1.06498758073802
"153",4.6086,0.901597301041653
"154",4.60865,0.866493863637987
"155",4.6087,0.79790141037415
"156",4.60875,0.581436110064376
"157",4.6088,0.302349964046962
"158",4.60885,0.594647736000494
"159",4.6089,0.950360138010342
"160",4.60895,1.10714772244299
"161",4.609,1.45567633721804
"162",4.60905,1.65964768604574
"163",4.6091,1.52985037894848
"164",4.60915,1.30697260664682
"165",4.6092,1.13986469920717
"166",4.60925,0.923131280453284
"167",4.6093,0.921836703029589
"168",4.60935,0.675785490439517
"169",4.6094,0.655236562938218
"170",4.60945,0.684736864524107
"171",4.6095,0.631409654998762
"172",4.60955,0.463732751535171
"173",4.6096,0.0656672687560045
"174",4.60965,0.235251556690292
"175",4.6097,0.344491301776972
"176",4.60975,0.222444604356476
"177",4.6098,0.22514197870301
"178",4.60985,0.630462942559967
"179",4.6099,1.07840624402166
"180",4.60995,1.47499103078301
"181",4.61,1.75462162508249
"182",4.61005,1.59616348613088
"183",4.6101,1.34355465673352
"184",4.61015,0.928327709601177
"185",4.6102,0.746061408210711
"186",4.61025,0.754921241935115
"187",4.6103,0.867795423796137
"188",4.61035,0.886242453875611
"189",4.6104,1.07982132849386
"190",4.61045,1.34419684607172
"191",4.6105,1.41947730361205
"192",4.61055,1.5498393480464
"193",4.6106,1.38388322035148
"194",4.61065,1.15343239133792
"195",4.6107,0.962168604791773
"196",4.61075,0.928558164410044
"197",4.6108,1.07859462186264
"198",4.61085,0.969152665870173
"199",4.6109,0.562349575663769
"200",4.61095,0.409020622088017
"201",4.611,0.718156931425244
"202",4.61105,0.888433242504943
"203",4.6111,0.667241126354926
"204",4.61115,0.502085811993214
"205",4.6112,0.487283067467819
"206",4.61125,0.359999593933272
"207",4.6113,0.633103695003246
"208",4.61135,0.873058717263487
"209",4.6114,0.933605638342516
"210",4.61145,0.610195664034986
"211",4.6115,0.496929397640687
