"","c_d","s_d"
"1",1455,302
"2",312,-108
"3",-170,-266
"4",-512,101
"5",-512,975
"6",-505,1534
"7",608,1534
"8",1534,1057
"9",1534,8
"10",1500,-440
"11",904,69
"12",847,286
"13",858,278
"14",660,310
"15",396,1090
"16",-79,1534
"17",201,1013
"18",378,511
"19",368,511
"20",510,511
"21",446,-65
"22",-69,206
"23",-512,511
"24",-512,456
"25",82,304
"26",435,510
"27",459,511
"28",569,511
"29",618,511
"30",511,436
"31",300,480
"32",219,511
"33",400,282
"34",540,-156
"35",511,25
"36",639,-454
"37",1189,-392
"38",1330,118
"39",1102,511
"40",471,538
"41",93,1143
"42",182,1534
"43",777,1534
"44",1429,1293
"45",1534,630
"46",1029,447
"47",511,434
"48",511,594
"49",511,380
"50",453,326
"51",-331,497
"52",-512,1064
"53",-361,1011
"54",307,1117
"55",84,-303
"56",-244,-512
"57",-245,-142
"58",-424,484
"59",193,1424
"60",1433,1513
"61",1261,338
"62",1229,-404
"63",1232,-512
"64",865,-512
"65",1413,-187
"66",1534,-61
"67",1534,124
"68",1534,-106
"69",1534,115
"70",976,624
"71",1060,759
"72",1253,185
"73",567,387
"74",-220,423
"75",-323,511
"76",-140,511
"77",503,511
"78",834,-272
"79",321,-504
"80",-270,-54
"81",-512,553
"82",-436,511
"83",304,511
"84",1116,294
"85",1534,-384
"86",1401,-456
"87",1013,-512
"88",300,-512
"89",-484,123
"90",259,983
"91",511,686
"92",511,797
"93",511,1231
"94",862,1029
"95",1426,-347
"96",739,-512
"97",186,-95
"98",164,511
"99",661,511
"100",1070,904
"101",1468,1534
"102",1477,1534
"103",926,1534
"104",539,1534
"105",254,1520
"106",-119,1050
"107",102,907
"108",318,892
"109",511,883
"110",511,886
"111",400,516
"112",458,511
"113",836,511
"114",1257,185
"115",1286,-512
"116",738,-512
"117",453,-297
"118",290,64
"119",-138,-227
"120",-403,-202
"121",-512,210
"122",-512,870
"123",-121,1377
"124",1007,1009
"125",1534,-333
"126",1373,-306
"127",1188,-129
"128",960,-282
"129",1161,-319
"130",1500,-383
"131",1421,-512
"132",1157,-512
"133",1099,235
"134",1276,511
"135",753,884
"136",511,740
"137",511,622
"138",511,794
"139",511,949
"140",511,1104
"141",511,1005
"142",617,520
"143",148,610
"144",511,681
"145",709,511
"146",1396,511
"147",1534,511
"148",1522,455
"149",1342,-22
"150",914,-482
"151",745,511
"152",665,511
"153",551,511
"154",236,1254
"155",-167,1534
"156",-286,1534
"157",-2,1534
"158",453,1534
"159",1093,1422
"160",1353,793
"161",1534,126
"162",1534,-70
"163",1423,295
"164",1223,896
"165",1146,1050
"166",511,780
"167",511,767
"168",480,1287
"169",874,1014
"170",1445,247
"171",1002,-512
"172",651,-512
"173",353,-170
"174",327,462
"175",594,511
"176",1150,511
"177",1173,200
"178",752,-244
"179",0,195
"180",-512,1321
"181",-38,1209
"182",892,841
"183",1329,588
"184",1425,-16
"185",809,-512
"186",393,-206
"187",-134,260
"188",-512,793
"189",-490,1534
"190",-32,1534
"191",635,1475
"192",511,765
"193",511,407
"194",405,217
"195",512,-512
"196",324,-429
"197",297,101
"198",511,511
"199",558,679
"200",896,588
"201",1195,511
"202",1205,511
"203",590,511
"204",-512,482
"205",-512,1052
"206",-247,1200
"207",61,1465
"208",405,1534
"209",1077,1534
"210",1468,479
"211",1391,150
"212",1212,-335
"213",638,-512
"214",105,-225
"215",85,412
"216",125,511
"217",678,511
"218",1534,545
"219",1534,157
"220",1534,-187
"221",1534,-409
"222",1475,-493
"223",1193,-512
"224",736,-512
"225",-33,-512
"226",-512,235
"227",-498,1534
"228",253,1534
"229",1266,1534
"230",1320,775
"231",1130,511
"232",836,511
"233",778,511
"234",690,58
"235",221,-257
"236",-488,-31
"237",-260,511
"238",403,511
"239",918,165
"240",894,-465
"241",134,-512
"242",-484,474
"243",-512,969
"244",-216,1223
"245",293,1411
