"","Date_In_Decimal","Current(m/s"
"1",23.6805555555556,-0.0983703042937623
"2",23.5694444444444,-0.285656134748599
"3",23.375,0.133887858509171
"4",23.2777777777778,0.251373212595008
"5",23.1875,0.187087112046843
