"","TIME","cor_dFin"
"1",4.601,1.47763402725244
"2",4.60105,1.55753106285783
"3",4.6011,1.51493330898665
"4",4.60115,1.3533440754061
"5",4.6012,1.12724710204772
"6",4.60125,0.881986853619265
"7",4.6013,0.661505794939807
"8",4.60135,0.449161341783992
"9",4.6014,0.220741942272584
"10",4.60145,0.209916901506867
"11",4.6015,0.180905996293705
"12",4.60155,0.207677469923442
"13",4.6016,0.527899561376809
"14",4.60165,0.682442680453168
"15",4.6017,0.768066199384156
"16",4.60175,0.894055700782172
"17",4.6018,1.00981584238854
"18",4.60185,0.999604189060894
"19",4.6019,0.816547850940745
"20",4.60195,0.511398367536928
"21",4.602,0.248286934242121
"22",4.60205,0.416271576109217
"23",4.6021,0.764320238040126
"24",4.60215,1.12650130716582
"25",4.6022,1.39105499656752
"26",4.60225,1.50264809881732
"27",4.6023,1.54218280088709
"28",4.60235,1.59637893491132
"29",4.6024,1.67153367220583
"30",4.60245,1.63717404581866
"31",4.6025,1.48193545188169
"32",4.60255,1.30274415651662
"33",4.6026,1.23510279825522
"34",4.60265,1.43177226744821
"35",4.6027,1.72454424547937
"36",4.60275,1.97784573223613
"37",4.6028,2.14079369062069
"38",4.60285,2.1865232046494
"39",4.6029,2.13769455111983
"40",4.60295,2.06092026014446
"41",4.603,1.96250594871151
"42",4.60305,1.79729003484275
"43",4.6031,1.61871824127907
"44",4.60315,1.40122284608919
"45",4.6032,1.15029089436333
"46",4.60325,0.926372034848732
"47",4.6033,0.78193852113299
"48",4.60335,0.688294612619496
"49",4.6034,0.599513993675646
"50",4.60345,0.4624659983892
"51",4.6035,0.200645855105683
"52",4.60355,0.210875080929958
"53",4.6036,0.54925602040923
"54",4.60365,0.857047204061406
"55",4.6037,1.12616108723356
"56",4.60375,1.28379449851768
"57",4.6038,1.28625251962253
"58",4.60385,1.05223268865987
"59",4.6039,0.659985201655335
"60",4.60395,0.291983778981904
"61",4.604,0.532128030275027
"62",4.60405,0.875003324537578
"63",4.6041,1.08869849473805
"64",4.60415,1.09890464656887
"65",4.6042,0.962539699675602
"66",4.60425,0.829307741951357
"67",4.6043,0.823292036161908
"68",4.60435,0.869135567308417
"69",4.6044,0.985143447411617
"70",4.60445,1.18851631735828
"71",4.6045,1.41156007313561
"72",4.60455,1.61371896972807
"73",4.6046,1.75393345870824
"74",4.60465,1.76730342007756
"75",4.6047,1.70521673656212
"76",4.60475,1.65158143611379
"77",4.6048,1.59581872115046
"78",4.60485,1.47623760081933
"79",4.6049,1.34120895155459
"80",4.60495,1.17336979478985
"81",4.605,0.968676641509577
"82",4.60505,0.804916863164244
"83",4.6051,0.749850676123116
"84",4.60515,0.81439487817297
"85",4.6052,0.86082345044749
"86",4.60525,0.844034409197382
"87",4.6053,0.736397344767539
"88",4.60535,0.501877376007279
"89",4.6054,0.225856275648249
"90",4.60545,0.148744319969353
"91",4.6055,0.21325145875318
"92",4.60555,0.243121555107666
"93",4.6056,0.269874354385423
"94",4.60565,0.234127114116593
"95",4.6057,0.0658407833119679
"96",4.60575,0.159638187864902
"97",4.6058,0.418974030878951
"98",4.60585,0.72323910658812
"99",4.6059,0.980624944853972
"100",4.60595,1.15767361979247
"101",4.606,1.25502203363507
