"","Date_dt","Temperature"
"1",9.57291666666667,25.3909931953632
"2",9.57638888888889,25.3749303903251
"3",9.57986111111111,25.4231289733805
"4",9.58333333333333,25.4070610843719
"5",9.58680555555556,24.8462367361618
"6",9.59027777777778,24.8462367361618
"7",9.59375,24.8462367361618
"8",9.59722222222222,24.9901535956548
"9",9.60069444444444,24.9901535956548
"10",9.60416666666667,24.974171821431
"11",9.60763888888889,24.9901535956548
"12",9.61111111111111,25.0061555807864
"13",9.61458333333333,25.13445494202
"14",9.61805555555556,25.4392324743313
"15",9.62152777777778,25.0061555807864
"16",9.625,25.0061555807864
"17",9.62847222222222,24.9901535956548
"18",9.63194444444444,25.1183516624967
"19",9.63541666666667,25.1343536476283
"20",9.63888888888889,24.9581546781181
"21",9.64236111111111,24.8941871474421
"22",9.65277777777778,24.9901535956548
"23",9.65625,24.2249583685782
"24",9.65972222222222,25.3267521383269
"25",9.66319444444444,25.3267521383269
"26",9.66666666666667,25.4231289733805
"27",9.67013888888889,25.4392019487738
"28",9.67361111111111,25.4392019487738
"29",9.68402777777778,25.4392019487738
"30",9.6875,25.1182503921919
"31",9.69097222222222,25.1182503921919
"32",9.69444444444444,25.1663271816059
"33",9.69791666666667,25.1342726121878
"34",9.70138888888889,25.1022332345088
"35",9.70486111111111,25.1182503921919
"36",9.83333333333333,25.3749303903251
"37",9.84027777777778,25.3749303903251
"38",9.84375,25.3909982793337
"39",9.84722222222222,25.3909931953632
"40",9.56597222222222,24.8622185247376
"41",9.56944444444444,24.8462367361618
"42",9.57291666666667,25.3909931953632
"43",9.57638888888889,25.3749303903251
"44",9.57986111111111,25.4231289733805
"45",9.58333333333333,25.4070610843719
"46",9.58680555555556,24.8462367361618
"47",9.59027777777778,24.8462367361618
"48",9.59375,24.8462367361618
"49",9.59722222222222,24.9901535956548
"50",9.60069444444444,24.9901535956548
"51",9.60416666666667,24.974171821431
"52",9.60763888888889,24.9901535956548
"53",9.61111111111111,25.0061555807864
"54",9.61458333333333,25.13445494202
"55",9.61805555555556,25.4392324743313
"56",9.62152777777778,25.0061555807864
"57",9.625,25.0061555807864
"58",9.62847222222222,24.9901535956548
"59",9.63194444444444,25.1183516624967
"60",9.63541666666667,25.1343536476283
"61",9.63888888888889,24.9581546781181
"62",9.64236111111111,24.8941871474421
"63",9.65277777777778,24.9901535956548
"64",9.65625,24.2249583685782
"65",9.65972222222222,25.3267521383269
"66",9.66319444444444,25.3267521383269
"67",9.66666666666667,25.4231289733805
"68",9.67013888888889,25.4392019487738
"69",9.67361111111111,25.4392019487738
"70",9.68402777777778,25.4392019487738
"71",9.6875,25.1182503921919
"72",9.69097222222222,25.1182503921919
"73",9.69444444444444,25.1663271816059
"74",9.69791666666667,25.1342726121878
"75",9.70138888888889,25.1022332345088
"76",9.70486111111111,25.1182503921919
"77",9.83333333333333,25.3749303903251
"78",9.84027777777778,25.3749303903251
"79",9.84375,25.3909982793337
"80",9.84722222222222,25.3909931953632
"81",9.56597222222222,24.8622185247376
"82",9.56944444444444,24.8462367361618
"83",9.57291666666667,25.3909931953632
"84",9.57638888888889,25.3749303903251
"85",9.57986111111111,25.4231289733805
"86",9.58333333333333,25.4070610843719
"87",9.58680555555556,24.8462367361618
"88",9.59027777777778,24.8462367361618
"89",9.59375,24.8462367361618
"90",9.59722222222222,24.9901535956548
"91",9.60069444444444,24.9901535956548
"92",9.60416666666667,24.974171821431
"93",9.60763888888889,24.9901535956548
"94",9.61111111111111,25.0061555807864
"95",9.61458333333333,25.13445494202
"96",9.61805555555556,25.4392324743313
"97",9.62152777777778,25.0061555807864
"98",9.625,25.0061555807864
"99",9.62847222222222,24.9901535956548
"100",9.63194444444444,25.1183516624967
"101",9.63541666666667,25.1343536476283
"102",9.63888888888889,24.9581546781181
"103",9.64236111111111,24.8941871474421
"104",9.65277777777778,24.9901535956548
"105",9.65625,24.2249583685782
"106",9.65972222222222,25.3267521383269
"107",9.66319444444444,25.3267521383269
"108",9.66666666666667,25.4231289733805
"109",9.67013888888889,25.4392019487738
"110",9.67361111111111,25.4392019487738
"111",9.68402777777778,25.4392019487738
"112",9.6875,25.1182503921919
"113",9.69097222222222,25.1182503921919
"114",9.69444444444444,25.1663271816059
"115",9.69791666666667,25.1342726121878
"116",9.70138888888889,25.1022332345088
"117",9.70486111111111,25.1182503921919
"118",9.83333333333333,25.3749303903251
"119",9.84027777777778,25.3749303903251
