"","TIME","cor_dFin"
"1",4.601,0.484515569913445
"2",4.60105,0.43578407451819
"3",4.6011,0.354006231720145
"4",4.60115,0.393943253913278
"5",4.6012,0.545609491571602
"6",4.60125,0.629122266484796
"7",4.6013,0.660730757652556
"8",4.60135,0.721740339980175
"9",4.6014,0.769064599524129
"10",4.60145,0.719318256012074
"11",4.6015,0.617907509045489
"12",4.60155,0.604696674539752
"13",4.6016,0.591549889573571
"14",4.60165,0.572117855249093
"15",4.6017,0.561348520813942
"16",4.60175,0.601114144276408
"17",4.6018,0.72598638816991
"18",4.60185,0.795882830637186
"19",4.6019,0.847958008999757
"20",4.60195,0.925655683771936
"21",4.602,0.940546320800991
"22",4.60205,0.861974929982049
"23",4.6021,0.700754006294952
"24",4.60215,0.622095417703379
"25",4.6022,0.592022318523948
"26",4.60225,0.503450994427024
"27",4.6023,0.470600193330411
"28",4.60235,0.461991679174071
"29",4.6024,0.435028670864745
"30",4.60245,0.424445726501309
"31",4.6025,0.441752967149226
"32",4.60255,0.437381502772449
"33",4.6026,0.381254225833868
"34",4.60265,0.411911786786977
"35",4.6027,0.453851150291003
"36",4.60275,0.430126671545281
"37",4.6028,0.471528829022962
"38",4.60285,0.538891835512057
"39",4.6029,0.525523291740901
"40",4.60295,0.478085772256105
"41",4.603,0.462363899230219
"42",4.60305,0.521809354674993
"43",4.6031,0.591165627550536
"44",4.60315,0.585964768678543
"45",4.6032,0.676654956756441
"46",4.60325,0.720800963138078
"47",4.6033,0.758941325739249
"48",4.60335,0.704216210774886
"49",4.6034,0.579109358585718
"50",4.60345,0.648957478899382
"51",4.6035,0.661003801549007
"52",4.60355,0.644655389122091
"53",4.6036,0.585457944910236
"54",4.60365,0.552565456408345
"55",4.6037,0.566781469964913
"56",4.60375,0.526772196939624
"57",4.6038,0.54133398470518
"58",4.60385,0.559088348096072
"59",4.6039,0.61482785647026
"60",4.60395,0.73979825108084
"61",4.604,0.884089616083411
"62",4.60405,0.867781537947091
"63",4.6041,0.807272837958483
"64",4.60415,0.832768352884965
"65",4.6042,0.880698096355013
"66",4.60425,0.837850850568624
"67",4.6043,0.724973959088936
"68",4.60435,0.778876834907624
"69",4.6044,0.855336952276717
"70",4.60445,0.868782638780227
"71",4.6045,0.752661716120411
"72",4.60455,0.646779211932859
"73",4.6046,0.622843667620267
"74",4.60465,0.569715463009758
"75",4.6047,0.480604787538076
"76",4.60475,0.438693854212185
"77",4.6048,0.521367395146932
"78",4.60485,0.684631174779199
"79",4.6049,0.687753907724833
"80",4.60495,0.613014039776088
"81",4.605,0.498668111273596
"82",4.60505,0.356643619290058
"83",4.6051,0.257460564758668
"84",4.60515,0.225518815385543
"85",4.6052,0.238933654641336
"86",4.60525,0.335059514156287
"87",4.6053,0.514009607470764
"88",4.60535,0.701708334385482
"89",4.6054,0.786456057017883
"90",4.60545,0.816134182287126
"91",4.6055,0.80765949004927
"92",4.60555,0.696680866111863
"93",4.6056,0.575166899027055
"94",4.60565,0.571818239302683
"95",4.6057,0.555816685896337
"96",4.60575,0.539518044746567
"97",4.6058,0.412487246620416
"98",4.60585,0.346868712501951
"99",4.6059,0.380510882677974
"100",4.60595,0.375674265814704
"101",4.606,0.405910561383023
"102",4.60605,0.372256632877367
"103",4.6061,0.271693432621671
"104",4.60615,0.232801385307176
"105",4.6062,0.284837029600476
"106",4.60625,0.372401409058233
"107",4.6063,0.490088865769132
"108",4.60635,0.568745104195877
"109",4.6064,0.503889156569281
"110",4.60645,0.42619621996122
"111",4.6065,0.384827606191339
"112",4.60655,0.321458339137044
"113",4.6066,0.308168800547651
"114",4.60665,0.359418239561523
"115",4.6067,0.452934561590451
"116",4.60675,0.474977257927496
"117",4.6068,0.400360518082049
"118",4.60685,0.401127693416171
"119",4.6069,0.422927435251631
"120",4.60695,0.402479677794767
"121",4.607,0.375806472341296
"122",4.60705,0.411438944609137
