"","c_d","s_d"
"1",989,874
"2",1012,906
"3",1056,927
"4",1042,904
"5",962,845
"6",954,879
"7",951,927
"8",969,958
"9",966,890
"10",898,865
"11",942,888
"12",1007,908
"13",988,915
"14",951,917
"15",980,913
"16",991,914
"17",976,933
"18",950,906
"19",917,897
"20",879,883
"21",897,873
"22",941,840
"23",935,843
"24",908,912
"25",913,897
"26",896,876
"27",939,882
"28",974,872
"29",922,879
"30",903,922
"31",946,916
"32",954,891
"33",912,880
"34",855,905
"35",917,941
"36",935,903
"37",878,908
"38",846,961
"39",863,968
"40",896,925
"41",907,906
"42",910,908
"43",953,935
"44",952,966
"45",907,927
"46",885,882
"47",873,928
"48",868,949
"49",869,906
"50",919,872
"51",904,843
"52",872,900
"53",906,951
"54",896,933
"55",890,930
"56",893,932
"57",860,973
"58",853,1025
"59",879,1017
"60",892,974
"61",874,971
"62",881,1013
"63",938,1024
"64",926,996
"65",909,1013
"66",926,1009
"67",945,1015
"68",945,1022
"69",905,1026
"70",884,1002
"71",923,978
"72",944,944
"73",931,980
"74",880,1041
"75",881,1024
"76",898,967
"77",898,965
"78",889,968
"79",886,1000
"80",894,1024
"81",895,1021
"82",983,1012
"83",1017,943
"84",966,902
"85",919,918
"86",955,1000
"87",1022,986
"88",1062,940
"89",987,915
"90",941,975
"91",971,1028
"92",1016,1013
"93",1021,961
"94",1010,969
"95",1013,981
"96",985,972
"97",961,982
"98",958,987
"99",958,980
"100",955,984
"101",999,992
"102",1047,979
"103",1065,974
"104",1009,959
"105",989,934
"106",1032,925
"107",1072,908
"108",1014,898
"109",970,999
"110",995,1033
"111",1012,974
"112",996,893
"113",979,918
"114",998,973
"115",1007,927
"116",1010,875
"117",987,845
"118",996,913
"119",1024,940
"120",1020,912
"121",981,882
"122",1001,906
"123",1011,914
"124",1016,942
"125",1009,949
"126",988,921
"127",962,878
"128",937,873
"129",920,883
"130",929,898
"131",953,921
"132",980,896
"133",1006,888
"134",992,906
"135",963,901
"136",952,928
"137",948,942
"138",963,911
"139",971,893
"140",978,893
"141",949,874
"142",982,917
"143",1059,904
"144",1004,878
"145",904,881
"146",888,909
"147",920,912
"148",942,918
"149",914,908
"150",913,904
"151",941,871
"152",952,845
"153",920,851
"154",905,913
"155",867,914
"156",843,911
"157",879,900
"158",921,900
"159",931,909
"160",888,916
"161",921,943
"162",979,916
"163",957,890
"164",842,911
"165",823,930
"166",904,919
"167",943,885
"168",916,876
"169",897,919
"170",909,963
"171",887,945
"172",893,927
"173",872,906
"174",844,949
"175",851,984
"176",875,981
"177",859,977
"178",879,983
"179",893,963
"180",910,965
"181",907,959
"182",903,949
"183",904,951
"184",871,976
"185",914,987
"186",950,951
"187",938,966
"188",922,971
"189",913,974
"190",950,978
"191",921,972
"192",914,981
"193",921,997
"194",964,1021
"195",955,961
"196",932,937
"197",902,959
"198",896,1019
"199",961,1021
"200",953,971
"201",945,996
"202",991,1032
"203",1007,1010
"204",953,976
"205",909,938
"206",936,947
"207",968,963
"208",982,1003
"209",1027,994
"210",1027,997
"211",971,1012
"212",920,990
"213",920,995
"214",945,999
"215",942,989
"216",915,995
"217",952,1012
"218",1034,972
"219",1037,885
"220",973,891
"221",952,953
"222",1018,982
"223",1059,966
"224",990,948
"225",909,963
"226",926,981
"227",1014,924
"228",1012,857
"229",999,885
"230",995,942
"231",991,955
"232",993,942
"233",1028,920
"234",1015,879
"235",1039,919
"236",1048,918
"237",1007,894
"238",984,893
"239",969,910
"240",944,940
"241",965,935
"242",1055,893
"243",1042,879
"244",987,913
"245",989,913
