"","c_d","s_d"
"1",975,921
"2",959,908
"3",936,909
"4",916,948
"5",928,957
"6",948,966
"7",945,964
"8",901,953
"9",896,929
"10",917,940
"11",948,968
"12",948,987
"13",936,995
"14",924,941
"15",905,931
"16",939,957
"17",914,963
"18",915,991
"19",940,974
"20",980,987
"21",984,978
"22",961,969
"23",921,943
"24",952,919
"25",947,892
"26",942,895
"27",946,900
"28",976,918
"29",971,954
"30",953,991
"31",945,995
"32",936,973
"33",924,932
"34",944,889
"35",967,902
"36",966,950
"37",914,939
"38",898,946
"39",956,986
"40",965,958
"41",950,957
"42",949,959
"43",968,965
"44",1002,936
"45",968,922
"46",936,992
"47",956,998
"48",936,932
"49",904,907
"50",909,931
"51",985,959
"52",993,944
"53",966,948
"54",929,935
"55",941,921
"56",943,924
"57",926,921
"58",944,947
"59",997,942
"60",984,935
"61",951,927
"62",933,951
"63",928,928
"64",933,905
"65",927,880
"66",927,918
"67",942,937
"68",967,946
"69",951,930
"70",896,966
"71",925,997
"72",982,962
"73",900,922
"74",870,945
"75",909,974
"76",980,989
"77",939,958
"78",932,963
"79",934,981
"80",975,982
"81",971,912
"82",963,901
"83",1003,900
"84",1010,875
"85",980,920
"86",978,951
"87",964,958
"88",961,952
"89",962,971
"90",958,939
"91",953,953
"92",941,929
"93",887,913
"94",840,922
"95",921,936
"96",914,903
"97",922,951
"98",952,954
"99",976,967
"100",946,942
"101",946,935
"102",923,953
"103",939,968
"104",963,942
"105",960,902
"106",919,921
"107",935,943
"108",955,965
"109",971,957
"110",973,974
"111",1000,984
"112",957,971
"113",908,921
"114",885,895
"115",872,905
"116",878,941
"117",896,926
"118",918,921
"119",954,936
"120",985,955
"121",946,955
"122",964,958
"123",976,916
"124",969,932
"125",907,951
"126",928,996
"127",947,962
"128",965,950
"129",960,925
"130",959,958
"131",974,976
"132",968,964
"133",874,961
"134",854,961
"135",911,950
"136",928,961
"137",924,991
"138",945,933
"139",956,905
"140",930,898
"141",891,916
"142",901,927
"143",913,930
"144",880,914
"145",895,938
"146",967,965
"147",988,951
"148",939,923
"149",897,952
"150",904,1019
"151",971,977
"152",958,909
"153",949,906
"154",930,890
"155",952,898
"156",976,924
"157",997,927
"158",994,909
"159",992,891
"160",971,891
"161",966,919
"162",946,951
"163",947,961
"164",960,934
"165",955,922
"166",952,958
"167",969,928
"168",950,892
"169",906,909
"170",953,944
"171",965,924
"172",956,898
"173",899,858
"174",910,877
"175",949,894
"176",940,916
"177",900,949
"178",915,958
"179",951,916
"180",969,895
"181",941,922
"182",937,942
"183",928,924
"184",942,927
"185",920,925
"186",922,924
"187",968,903
"188",996,883
"189",940,917
"190",941,963
"191",954,941
"192",936,881
"193",867,871
"194",809,909
"195",869,950
"196",911,930
"197",936,977
"198",943,1003
"199",945,1001
"200",933,941
"201",947,912
"202",936,925
"203",973,943
"204",952,929
"205",930,951
"206",893,942
"207",926,928
"208",942,901
"209",954,918
"210",952,931
"211",946,933
"212",945,926
"213",955,894
"214",949,923
"215",957,931
"216",932,948
"217",945,955
"218",997,950
"219",980,916
"220",942,944
"221",912,968
"222",941,975
"223",932,964
"224",920,961
"225",911,978
"226",957,987
"227",976,911
"228",971,914
"229",929,968
"230",944,1033
"231",946,1023
"232",925,958
"233",899,912
"234",919,938
"235",985,975
"236",989,958
"237",937,935
"238",931,926
"239",931,932
"240",937,931
"241",945,946
"242",931,953
"243",921,958
"244",929,965
"245",976,986
