"","c_d","s_d"
"1",916,976
"2",941,981
"3",936,984
"4",922,1020
"5",938,1010
"6",924,1005
"7",918,1009
"8",959,1005
"9",980,984
"10",994,996
"11",997,973
"12",1008,974
"13",1011,991
"14",1007,989
"15",966,954
"16",957,924
"17",981,935
"18",985,955
"19",980,969
"20",971,947
"21",977,963
"22",992,959
"23",1013,946
"24",995,909
"25",961,937
"26",1002,952
"27",999,934
"28",1014,983
"29",1041,1017
"30",1033,965
"31",1016,958
"32",1036,951
"33",1053,929
"34",1022,923
"35",999,946
"36",977,947
"37",1009,951
"38",1000,928
"39",984,926
"40",958,916
"41",950,960
"42",962,948
"43",997,910
"44",1010,895
"45",981,907
"46",989,944
"47",1074,941
"48",1050,897
"49",1022,874
"50",960,859
"51",965,891
"52",971,898
"53",963,899
"54",933,934
"55",936,962
"56",915,938
"57",944,923
"58",994,922
"59",990,878
"60",988,879
"61",986,896
"62",1005,899
"63",989,856
"64",960,889
"65",924,924
"66",934,927
"67",935,897
"68",951,915
"69",909,911
"70",892,923
"71",945,905
"72",957,872
"73",896,822
"74",846,871
"75",867,946
"76",894,943
"77",891,965
"78",902,983
"79",943,933
"80",959,857
"81",903,865
"82",896,916
"83",923,904
"84",912,849
"85",896,879
"86",899,902
"87",890,915
"88",881,931
"89",881,913
"90",910,912
"91",962,920
"92",930,896
"93",876,892
"94",842,948
"95",841,965
"96",852,928
"97",873,918
"98",891,1002
"99",915,1004
"100",909,950
"101",925,935
"102",903,989
"103",893,996
"104",891,945
"105",875,914
"106",914,967
"107",910,962
"108",874,964
"109",865,938
"110",890,955
"111",913,937
"112",923,946
"113",902,963
"114",905,989
"115",900,998
"116",917,980
"117",902,935
"118",903,949
"119",914,962
"120",959,931
"121",965,907
"122",960,954
"123",954,978
"124",935,955
"125",895,980
"126",972,1012
"127",1003,969
"128",998,968
"129",975,992
"130",946,984
"131",924,985
"132",898,967
"133",908,959
"134",932,959
"135",941,976
"136",953,942
"137",993,951
"138",1016,946
"139",970,951
"140",912,955
"141",943,993
"142",989,1018
"143",1058,1018
"144",1034,955
"145",975,936
"146",946,970
"147",981,981
"148",978,963
"149",991,973
"150",1009,1000
"151",1044,953
"152",1001,913
"153",965,926
"154",961,945
"155",980,953
"156",951,945
"157",946,937
"158",974,963
"159",986,917
"160",976,897
"161",965,919
"162",993,942
"163",983,915
"164",983,932
"165",980,955
"166",1020,990
"167",1025,962
"168",987,952
"169",959,932
"170",957,928
"171",1005,909
"172",1026,872
"173",1004,875
"174",1010,936
"175",993,952
"176",921,915
"177",893,915
"178",962,931
"179",988,944
"180",999,899
"181",991,870
"182",1009,891
"183",1004,874
"184",918,850
"185",873,914
"186",904,953
"187",952,959
"188",973,930
"189",932,896
"190",893,896
"191",911,908
"192",908,900
"193",900,852
"194",886,843
"195",913,851
"196",881,880
"197",910,924
"198",897,948
"199",924,965
"200",941,930
"201",944,919
"202",945,921
"203",895,901
"204",814,924
"205",833,934
"206",894,943
"207",944,922
"208",896,898
"209",879,928
"210",901,935
"211",895,876
"212",902,904
"213",907,939
"214",900,995
"215",884,989
"216",859,932
"217",855,894
"218",901,922
"219",899,925
"220",893,937
"221",884,937
"222",907,930
"223",907,922
"224",906,955
"225",896,964
"226",909,975
"227",923,953
"228",901,891
"229",887,888
"230",914,949
"231",916,993
"232",916,990
"233",894,1004
"234",902,1015
"235",912,983
"236",894,912
"237",925,935
"238",988,984
"239",975,989
"240",945,963
"241",959,980
"242",930,1007
"243",948,999
"244",946,980
"245",943,1001
