"","c_d","s_d"
"1",926,911
"2",970,983
"3",992,1000
"4",984,954
"5",985,943
"6",1038,977
"7",1065,911
"8",1041,882
"9",997,900
"10",994,953
"11",1010,957
"12",981,923
"13",928,898
"14",946,936
"15",1028,959
"16",1037,957
"17",1015,966
"18",1023,950
"19",983,898
"20",930,877
"21",904,859
"22",938,905
"23",949,931
"24",932,921
"25",948,925
"26",1006,954
"27",1012,889
"28",941,870
"29",944,900
"30",980,899
"31",979,911
"32",927,909
"33",900,922
"34",922,943
"35",939,934
"36",904,922
"37",905,947
"38",915,919
"39",877,867
"40",841,880
"41",892,926
"42",899,945
"43",847,937
"44",869,920
"45",908,903
"46",931,931
"47",903,918
"48",878,918
"49",890,927
"50",934,927
"51",927,887
"52",880,920
"53",882,950
"54",908,942
"55",918,930
"56",919,954
"57",960,963
"58",981,954
"59",886,892
"60",831,865
"61",839,914
"62",882,955
"63",863,955
"64",853,986
"65",855,959
"66",894,946
"67",896,934
"68",903,932
"69",912,928
"70",961,980
"71",948,983
"72",891,986
"73",865,985
"74",905,982
"75",940,976
"76",900,969
"77",903,977
"78",937,982
"79",917,984
"80",893,970
"81",887,941
"82",932,931
"83",939,954
"84",954,991
"85",972,1010
"86",970,1010
"87",930,985
"88",929,950
"89",966,952
"90",972,954
"91",996,943
"92",981,965
"93",964,974
"94",990,976
"95",1017,945
"96",987,960
"97",967,971
"98",980,976
"99",996,960
"100",972,962
"101",972,988
"102",962,985
"103",947,970
"104",968,981
"105",1008,981
"106",1019,968
"107",1006,943
"108",996,944
"109",999,954
"110",990,950
"111",980,971
"112",977,1028
"113",980,1036
"114",1010,977
"115",1007,908
"116",1015,929
"117",994,951
"118",1015,986
"119",1001,975
"120",977,953
"121",950,938
"122",983,946
"123",981,946
"124",1025,982
"125",1063,980
"126",1056,978
"127",994,948
"128",978,953
"129",1011,916
"130",992,893
"131",961,955
"132",952,978
"133",964,934
"134",957,894
"135",947,913
"136",970,942
"137",977,911
"138",986,874
"139",981,869
"140",963,900
"141",972,899
"142",948,907
"143",914,932
"144",892,914
"145",927,915
"146",971,910
"147",966,892
"148",927,910
"149",969,931
"150",976,915
"151",963,902
"152",944,900
"153",978,900
"154",994,902
"155",994,905
"156",956,916
"157",960,919
"158",935,900
"159",918,888
"160",909,881
"161",893,904
"162",903,912
"163",867,904
"164",868,951
"165",933,969
"166",952,954
"167",906,912
"168",892,915
"169",926,936
"170",942,948
"171",918,926
"172",890,941
"173",874,926
"174",868,909
"175",912,925
"176",912,957
"177",925,1005
"178",952,960
"179",930,934
"180",942,954
"181",936,957
"182",907,950
"183",858,960
"184",888,971
"185",927,929
"186",936,912
"187",905,932
"188",868,940
"189",880,976
"190",939,971
"191",911,946
"192",899,1003
"193",914,1034
"194",881,999
"195",867,990
"196",901,999
"197",903,967
"198",893,958
"199",912,928
"200",916,901
"201",945,926
"202",940,964
"203",901,1006
"204",917,1014
"205",944,992
"206",963,992
"207",943,996
"208",933,1026
"209",940,975
"210",931,931
"211",897,950
"212",890,1037
"213",924,1041
"214",957,981
"215",951,958
"216",969,986
"217",930,956
"218",916,946
"219",965,972
"220",1015,1015
"221",1010,1016
"222",985,991
"223",943,995
"224",980,1024
"225",1037,988
"226",1009,995
"227",973,998
"228",980,935
"229",973,886
"230",987,962
"231",987,1042
"232",999,1025
"233",952,1002
"234",949,985
"235",967,985
"236",978,1001
"237",1000,1007
"238",1007,959
"239",999,948
"240",997,944
"241",996,936
"242",1002,911
"243",991,917
"244",959,928
"245",1013,926
