"","TIME","cor_dFin"
"1",4.601,0.451614319955723
"2",4.60105,0.207480324089421
"3",4.6011,0.0905148339948932
"4",4.60115,0.230402663431723
"5",4.6012,0.361124198612247
"6",4.60125,0.456002289324287
"7",4.6013,0.504021507398953
"8",4.60135,0.461044978427915
"9",4.6014,0.341847974853369
"10",4.60145,0.395077704733367
"11",4.6015,0.65075648198366
"12",4.60155,0.962980550743647
"13",4.6016,1.3308940667271
"14",4.60165,1.68633299682829
"15",4.6017,1.87197424900784
"16",4.60175,1.75612192912219
"17",4.6018,1.39298566332915
"18",4.60185,0.903796046461758
"19",4.6019,0.502678098323845
"20",4.60195,0.526451684031535
"21",4.602,0.84642484802778
"22",4.60205,1.05507579920177
"23",4.6021,1.02224955578792
"24",4.60215,0.785818666945532
"25",4.6022,0.739287828083455
"26",4.60225,0.885012479928091
"27",4.6023,1.07144780155422
"28",4.60235,1.21758937404171
"29",4.6024,1.19165067456665
"30",4.60245,1.15511909057428
"31",4.6025,1.22881808696996
"32",4.60255,1.42865766024642
"33",4.6026,1.66921862166875
"34",4.60265,1.77898632717518
"35",4.6027,1.83630482293722
"36",4.60275,1.70880748761149
"37",4.6028,1.42439107990484
"38",4.60285,1.03349279453595
"39",4.6029,0.635643562453075
"40",4.60295,0.463021500175261
"41",4.603,0.631467155677996
"42",4.60305,0.792242912395249
"43",4.6031,0.898374768650395
"44",4.60315,0.992892270614441
"45",4.6032,1.1254155445401
"46",4.60325,1.18970078150917
"47",4.6033,1.2047380196409
"48",4.60335,1.25881941028901
"49",4.6034,1.19163226377781
"50",4.60345,1.00539051141442
"51",4.6035,0.838378697191869
"52",4.60355,0.760226144922903
"53",4.6036,0.588934405933937
"54",4.60365,0.428719000539813
"55",4.6037,0.358572019175944
"56",4.60375,0.471744808021912
"57",4.6038,0.622862477118099
"58",4.60385,0.696020111460224
"59",4.6039,0.652947181554973
"60",4.60395,0.571302023209438
"61",4.604,0.450127112875535
"62",4.60405,0.298804266712048
"63",4.6041,0.194006774734466
"64",4.60415,0.106146922050398
"65",4.6042,0.0101566168997192
"66",4.60425,0.153452579924698
"67",4.6043,0.403498483121722
"68",4.60435,0.643093338362285
"69",4.6044,0.849757175129388
"70",4.60445,0.966208426325354
