"","TIME","cor_dFin"
"1",4.601,0.846682370858867
"2",4.60105,0.629491579413329
"3",4.6011,0.605193301773892
"4",4.60115,0.771620338211289
"5",4.6012,0.768616741689757
"6",4.60125,0.676776277602644
"7",4.6013,0.574926396753899
"8",4.60135,0.395315021351237
"9",4.6014,0.230625476073992
"10",4.60145,0.0944014380203178
"11",4.6015,0.0856088684624613
"12",4.60155,0.142360291801393
"13",4.6016,0.178206306998235
"14",4.60165,0.185649504065057
"15",4.6017,0.164694139287863
"16",4.60175,0.296230404625085
"17",4.6018,0.653582504300022
"18",4.60185,0.921660220733481
"19",4.6019,1.06519946520828
"20",4.60195,1.06811821052483
"21",4.602,1.11391924621444
"22",4.60205,1.21798619948165
"23",4.6021,1.28422079078565
"24",4.60215,1.29740008388062
"25",4.6022,1.31832968293565
"26",4.60225,1.32769221467377
"27",4.6023,1.28685467950618
"28",4.60235,1.160593389509
"29",4.6024,0.967647665389748
"30",4.60245,0.730954110079403
"31",4.6025,0.461915791211985
"32",4.60255,0.246446582404454
"33",4.6026,0.186566519306673
"34",4.60265,0.212720046896476
"35",4.6027,0.305154272691171
"36",4.60275,0.334878393164724
"37",4.6028,0.437644096608397
"38",4.60285,0.614446802168503
"39",4.6029,0.861891380739628
"40",4.60295,0.871130703375064
"41",4.603,0.654740837739117
"42",4.60305,0.272847398600047
"43",4.6031,0.260552518226048
"44",4.60315,0.621455050042536
"45",4.6032,0.958908524660271
"46",4.60325,1.13951410138056
"47",4.6033,1.23045688241901
"48",4.60335,1.31215032383535
"49",4.6034,1.4432550664802
"50",4.60345,1.50725394316898
"51",4.6035,1.39305739292122
"52",4.60355,1.16517157471798
"53",4.6036,0.8681203496952
"54",4.60365,0.655471050117697
"55",4.6037,0.522191726391394
"56",4.60375,0.50261648666207
"57",4.6038,0.570524810625603
"58",4.60385,0.506880533023094
"59",4.6039,0.437354407837478
"60",4.60395,0.27094464006896
"61",4.604,0.0624910870352401
"62",4.60405,0.20885488851853
"63",4.6041,0.442535250069392
"64",4.60415,0.615395087112551
"65",4.6042,0.907266512636331
"66",4.60425,1.24990086927122
"67",4.6043,1.63021758759191
"68",4.60435,2.07495962021143
"69",4.6044,2.55401710931467
"70",4.60445,2.79326459201721
"71",4.6045,2.67980858923139
"72",4.60455,2.2972764940457
"73",4.6046,1.8283643941843
"74",4.60465,1.27773971536095
"75",4.6047,0.677462999869547
"76",4.60475,0.222600226976819
"77",4.6048,0.21255686951222
"78",4.60485,0.300354652428642
"79",4.6049,0.412230425165338
"80",4.60495,0.550638040860732
"81",4.605,0.711333865337619
"82",4.60505,0.928037596126572
"83",4.6051,1.18707386085596
"84",4.60515,1.45906168852652
"85",4.6052,1.57712652323807
"86",4.60525,1.50483176326655
"87",4.6053,1.30884157249444
"88",4.60535,0.96464826483016
"89",4.6054,0.49271879294303
"90",4.60545,0.0469252355745547
"91",4.6055,0.359352814652688
"92",4.60555,0.551430244968279
"93",4.6056,0.655109774501236
"94",4.60565,0.70198247227929
"95",4.6057,0.651562556560498
"96",4.60575,0.544952392309274
"97",4.6058,0.602653341137379
"98",4.60585,0.870387074944593
"99",4.6059,1.13509455259777
"100",4.60595,1.20112844927114
"101",4.606,1.07833493990496
"102",4.60605,0.944552013917722
"103",4.6061,0.782230962892378
"104",4.60615,0.615778230941094
"105",4.6062,0.482507039119017
"106",4.60625,0.441721934568963
"107",4.6063,0.427357485801688
"108",4.60635,0.458077686769464
"109",4.6064,0.61834815327183
"110",4.60645,0.923621243289453
"111",4.6065,1.33612316854569
"112",4.60655,1.74227400506058
"113",4.6066,2.03434894891147
"114",4.60665,2.22881504831093
"115",4.6067,2.30210872630333
"116",4.60675,2.251494928078
"117",4.6068,2.10523090024586
"118",4.60685,1.72287858394755
"119",4.6069,1.19331848133519
"120",4.60695,0.768956876767176
"121",4.607,0.869187229517152
"122",4.60705,1.2672814319905
"123",4.6071,1.68906994025762
"124",4.60715,1.9315128238599
"125",4.6072,1.84798658558744
"126",4.60725,1.72398264133984
"127",4.6073,1.6239502413831
"128",4.60735,1.56489739552065
"129",4.6074,1.49333510379012
"130",4.60745,1.26331731404627
"131",4.6075,1.02925954709879
"132",4.60755,0.972059238911995
"133",4.6076,1.08354723072505
"134",4.60765,1.22264088549806
"135",4.6077,1.354709938054
"136",4.60775,1.35696774248516
"137",4.6078,1.16507034475448
"138",4.60785,0.870027287519125
"139",4.6079,0.696953212819174
"140",4.60795,0.686027354621588
"141",4.608,0.696898543230126
"142",4.60805,0.617372921574329
"143",4.6081,0.602843978503887
"144",4.60815,0.702737287774021
"145",4.6082,0.815709454608907
"146",4.60825,0.96540683493445
"147",4.6083,1.17490786965425
"148",4.60835,1.3084812381105
"149",4.6084,1.22433707256763
"150",4.60845,1.09399331807249
"151",4.6085,1.05004241683458
"152",4.60855,1.07288919395643
"153",4.6086,1.15904892776273
"154",4.60865,1.09993191089962
"155",4.6087,0.961066976645289
"156",4.60875,0.855233952441505
"157",4.6088,0.908870470826777
"158",4.60885,1.02170607827151
"159",4.6089,1.13396136314774
"160",4.60895,0.971223954082791
