"","TIME","cor_dFin"
"1",4.601,0.638510320630082
"2",4.60105,0.705754167534545
"3",4.6011,0.725129845191379
"4",4.60115,0.777426883014501
"5",4.6012,0.887584708850219
"6",4.60125,0.893491977585724
"7",4.6013,0.770036250680156
"8",4.60135,0.652381844149787
"9",4.6014,0.559707032894886
"10",4.60145,0.50377347181159
"11",4.6015,0.440073350054459
"12",4.60155,0.402066755900185
"13",4.6016,0.377055524674108
"14",4.60165,0.412509638471251
"15",4.6017,0.422238708102583
"16",4.60175,0.365512326213852
"17",4.6018,0.361057194237539
"18",4.60185,0.39905397603185
"19",4.6019,0.345984956207881
"20",4.60195,0.293898936362106
"21",4.602,0.284307932394734
"22",4.60205,0.322701297866616
"23",4.6021,0.378871279560211
"24",4.60215,0.415587375840265
"25",4.6022,0.489200655414404
"26",4.60225,0.495005756685089
"27",4.6023,0.474299861485858
"28",4.60235,0.476252513956409
"29",4.6024,0.498112543545914
"30",4.60245,0.530075912149356
"31",4.6025,0.541218577516242
"32",4.60255,0.590929274299608
"33",4.6026,0.601266761909552
"34",4.60265,0.589433197845191
"35",4.6027,0.522374533817788
"36",4.60275,0.413307749630152
"37",4.6028,0.345193739281353
"38",4.60285,0.251128179280675
"39",4.6029,0.122991650697812
"40",4.60295,0.0220847956952402
"41",4.603,0.042036645995724
"42",4.60305,0.171507352643354
"43",4.6031,0.289720392349955
"44",4.60315,0.298990207198256
"45",4.6032,0.268701355484813
"46",4.60325,0.206053268015404
"47",4.6033,0.186828575909467
"48",4.60335,0.156278647585806
"49",4.6034,0.145277597182232
"50",4.60345,0.158646896920234
"51",4.6035,0.221795241092123
"52",4.60355,0.289299249924786
"53",4.6036,0.229479121348785
"54",4.60365,0.176706151904166
"55",4.6037,0.150427900869013
"56",4.60375,0.171798662866736
"57",4.6038,0.200883231754558
"58",4.60385,0.245068010708072
"59",4.6039,0.289445734799402
"60",4.60395,0.309115679515015
"61",4.604,0.314638898621199
"62",4.60405,0.355234895146003
"63",4.6041,0.388442685358477
"64",4.60415,0.420586208224554
"65",4.6042,0.483861086333389
"66",4.60425,0.542567263701443
"67",4.6043,0.549685513953572
"68",4.60435,0.529152356526533
"69",4.6044,0.601356720580731
"70",4.60445,0.667316660835648
"71",4.6045,0.635128313083294
"72",4.60455,0.545430064668505
"73",4.6046,0.459290819992998
"74",4.60465,0.428221168264934
"75",4.6047,0.341136953139713
"76",4.60475,0.214527409635072
"77",4.6048,0.174247751858489
"78",4.60485,0.163123637113223
"79",4.6049,0.199967589625334
"80",4.60495,0.194614321048821
"81",4.605,0.187668953705869
"82",4.60505,0.216095471317363
"83",4.6051,0.278068717233837
"84",4.60515,0.342028785878111
"85",4.6052,0.369377051720671
"86",4.60525,0.371951096984317
"87",4.6053,0.42065327451036
"88",4.60535,0.469557627786408
"89",4.6054,0.462653671747568
"90",4.60545,0.469221585930291
"91",4.6055,0.434329962661186
"92",4.60555,0.420396614235868
"93",4.6056,0.433219401250075
"94",4.60565,0.415915494720675
"95",4.6057,0.368040076885871
"96",4.60575,0.301817481098363
"97",4.6058,0.280789208826172
"98",4.60585,0.31617953037779
"99",4.6059,0.421743443465387
"100",4.60595,0.567191796699006
"101",4.606,0.707248823221216
"102",4.60605,0.783806858742483
"103",4.6061,0.789733163221252
"104",4.60615,0.75563127697613
"105",4.6062,0.698903194330995
"106",4.60625,0.605077088926161
"107",4.6063,0.535089753643208
"108",4.60635,0.571899859954456
"109",4.6064,0.588996663782569
"110",4.60645,0.595826371190063
"111",4.6065,0.612753178120203
